replicate,position,axis,bin_left,colony_count,regrowth_fraction
rep1,pos22,x,20.0,0.0,0.0
rep1,pos22,x,25.0,0.0,0.0
rep1,pos22,x,30.0,0.0,0.0
rep1,pos22,x,35.0,0.0,0.0
rep1,pos22,x,40.0,0.0,0.0
rep1,pos22,x,45.0,0.0,0.0
rep1,pos22,y,0.0,0.0,0.0
rep1,pos22,y,5.0,0.0,0.0
rep1,pos22,y,10.0,0.0,0.0
rep1,pos22,y,15.0,0.0,0.0
rep1,pos22,y,20.0,0.0,0.0
rep1,pos22,y,25.0,0.0,0.0
rep1,pos22,y,30.0,0.0,0.0
rep1,pos22,y,35.0,0.0,0.0
rep1,pos22,y,40.0,0.0,0.0
rep1,pos22,y,45.0,0.0,0.0
rep1,pos23,x,0.0,0.0,0.0
rep1,pos23,x,5.0,0.0,0.0
rep1,pos23,x,10.0,0.0,0.0
rep1,pos23,x,15.0,0.0,0.0
rep1,pos23,x,20.0,0.0,0.0
rep1,pos23,x,25.0,0.0,0.0
rep1,pos23,x,30.0,0.0,0.0
rep1,pos23,x,35.0,0.0,0.0
rep1,pos23,x,40.0,0.0,0.0
rep1,pos23,x,45.0,0.0,0.0
rep1,pos23,y,0.0,0.0,0.0
rep1,pos23,y,5.0,0.0,0.0
rep1,pos23,y,10.0,0.0,0.0
rep1,pos23,y,15.0,0.0,0.0
rep1,pos23,y,20.0,0.0,0.0
rep1,pos23,y,25.0,0.0,0.0
rep1,pos23,y,30.0,0.0,0.0
rep1,pos23,y,35.0,0.0,0.0
rep1,pos23,y,40.0,0.0,0.0
rep1,pos23,y,45.0,0.0,0.0
rep2,pos0,x,0.0,0.0,0.0
rep2,pos0,x,5.0,0.0,0.0
rep2,pos0,x,10.0,0.0,0.0
rep2,pos0,x,15.0,0.0,0.0
rep2,pos0,x,20.0,0.0,0.0
rep2,pos0,x,25.0,0.0,0.0
rep2,pos0,x,30.0,0.0,0.0
rep2,pos0,x,35.0,0.0,0.0
rep2,pos0,x,40.0,0.0,0.0
rep2,pos0,x,45.0,0.0,0.0
rep2,pos0,y,0.0,0.0,0.0
rep2,pos0,y,5.0,0.0,0.0
rep2,pos0,y,10.0,0.0,0.0
rep2,pos0,y,15.0,0.0,0.0
rep2,pos0,y,20.0,0.0,0.0
rep2,pos0,y,25.0,0.0,0.0
rep2,pos0,y,30.0,0.0,0.0
rep2,pos0,y,35.0,0.0,0.0
rep2,pos0,y,40.0,0.0,0.0
rep2,pos0,y,45.0,0.0,0.0
rep2,pos1,x,0.0,0.0,0.0
rep2,pos1,x,5.0,0.0,0.0
rep2,pos1,x,10.0,0.0,0.0
rep2,pos1,x,15.0,0.0,0.0
rep2,pos1,x,20.0,0.0,0.0
rep2,pos1,x,25.0,0.0,0.0
rep2,pos1,x,30.0,0.0,0.0
rep2,pos1,x,35.0,0.0,0.0
rep2,pos1,x,40.0,0.0,0.0
rep2,pos1,x,45.0,0.0,0.0
rep2,pos1,y,0.0,0.0,0.0
rep2,pos1,y,5.0,0.0,0.0
rep2,pos1,y,10.0,0.0,0.0
rep2,pos1,y,15.0,0.0,0.0
rep2,pos1,y,20.0,0.0,0.0
rep2,pos1,y,25.0,0.0,0.0
rep2,pos1,y,30.0,0.0,0.0
rep2,pos1,y,35.0,0.0,0.0
rep2,pos1,y,40.0,0.0,0.0
rep2,pos1,y,45.0,0.0,0.0
rep2,pos2,x,0.0,0.0,0.0
rep2,pos2,x,5.0,0.0,0.0
rep2,pos2,x,10.0,0.0,0.0
rep2,pos2,x,15.0,0.0,0.0
rep2,pos2,x,20.0,0.0,0.0
rep2,pos2,x,25.0,0.0,0.0
rep2,pos2,x,30.0,0.0,0.0
rep2,pos2,x,35.0,0.0,0.0
rep2,pos2,x,40.0,0.0,0.0
rep2,pos2,x,45.0,0.0,0.0
rep2,pos2,y,0.0,0.0,0.0
rep2,pos2,y,5.0,0.0,0.0
rep2,pos2,y,10.0,0.0,0.0
rep2,pos2,y,15.0,0.0,0.0
rep2,pos2,y,20.0,0.0,0.0
rep2,pos2,y,25.0,0.0,0.0
rep2,pos2,y,30.0,0.0,0.0
rep2,pos2,y,35.0,0.0,0.0
rep2,pos2,y,40.0,0.0,0.0
rep2,pos2,y,45.0,0.0,0.0
rep2,pos3,x,0.0,0.0,0.0
rep2,pos3,x,5.0,0.0,0.0
rep2,pos3,x,10.0,0.0,0.0
rep2,pos3,x,15.0,0.0,0.0
rep2,pos3,x,20.0,0.0,0.0
rep2,pos3,x,25.0,0.0,0.0
rep2,pos3,x,30.0,0.0,0.0
rep2,pos3,x,35.0,0.0,0.0
rep2,pos3,x,40.0,0.0,0.0
rep2,pos3,x,45.0,0.0,0.0
rep2,pos3,y,0.0,0.0,0.0
rep2,pos3,y,5.0,0.0,0.0
rep2,pos3,y,10.0,0.0,0.0
rep2,pos3,y,15.0,0.0,0.0
rep2,pos3,y,20.0,0.0,0.0
rep2,pos3,y,25.0,0.0,0.0
rep2,pos3,y,30.0,0.0,0.0
rep2,pos3,y,35.0,0.0,0.0
rep2,pos3,y,40.0,0.0,0.0
rep2,pos3,y,45.0,0.0,0.0
rep2,pos5,x,0.0,0.0,0.0
rep2,pos5,x,5.0,0.0,0.0
rep2,pos5,x,10.0,0.0,0.0
rep2,pos5,x,15.0,0.0,0.0
rep2,pos5,x,20.0,0.0,0.0
rep2,pos5,x,25.0,0.0,0.0
rep2,pos5,x,30.0,0.0,0.0
rep2,pos5,x,35.0,0.0,0.0
rep2,pos5,x,40.0,0.0,0.0
rep2,pos5,x,45.0,0.0,0.0
rep2,pos5,y,0.0,0.0,0.0
rep2,pos5,y,5.0,0.0,0.0
rep2,pos5,y,10.0,0.0,0.0
rep2,pos5,y,15.0,0.0,0.0
rep2,pos5,y,20.0,0.0,0.0
rep2,pos5,y,25.0,0.0,0.0
rep2,pos5,y,30.0,0.0,0.0
rep2,pos5,y,35.0,0.0,0.0
rep2,pos5,y,40.0,0.0,0.0
rep2,pos5,y,45.0,0.0,0.0
rep2,pos6,x,0.0,0.0,0.0
rep2,pos6,x,5.0,0.0,0.0
rep2,pos6,x,10.0,0.0,0.0
rep2,pos6,x,15.0,0.0,0.0
rep2,pos6,x,20.0,0.0,0.0
rep2,pos6,x,25.0,0.0,0.0
rep2,pos6,x,30.0,0.0,0.0
rep2,pos6,x,35.0,0.0,0.0
rep2,pos6,x,40.0,0.0,0.0
rep2,pos6,x,45.0,0.0,0.0
rep2,pos6,y,0.0,0.0,0.0
rep2,pos6,y,5.0,0.0,0.0
rep2,pos6,y,10.0,0.0,0.0
rep2,pos6,y,15.0,0.0,0.0
rep2,pos6,y,20.0,0.0,0.0
rep2,pos6,y,25.0,0.0,0.0
rep2,pos6,y,30.0,0.0,0.0
rep2,pos6,y,35.0,0.0,0.0
rep2,pos6,y,40.0,0.0,0.0
rep2,pos6,y,45.0,0.0,0.0
rep2,pos7,x,0.0,0.0,0.0
rep2,pos7,x,5.0,0.0,0.0
rep2,pos7,x,10.0,0.0,0.0
rep2,pos7,x,15.0,0.0,0.0
rep2,pos7,x,20.0,1.0,0.00626332329736501
rep2,pos7,x,25.0,0.0,0.0
rep2,pos7,x,30.0,0.0,0.0
rep2,pos7,x,35.0,0.0,0.0
rep2,pos7,x,40.0,0.0,0.0
rep2,pos7,x,45.0,0.0,0.0
rep2,pos7,y,0.0,0.0,0.0
rep2,pos7,y,5.0,0.0,0.0
rep2,pos7,y,10.0,0.0,0.0
rep2,pos7,y,15.0,0.0,0.0
rep2,pos7,y,20.0,1.0,0.00626332329736501
rep2,pos7,y,25.0,0.0,0.0
rep2,pos7,y,30.0,0.0,0.0
rep2,pos7,y,35.0,0.0,0.0
rep2,pos7,y,40.0,0.0,0.0
rep2,pos7,y,45.0,0.0,0.0
rep2,pos8,x,0.0,0.0,0.0
rep2,pos8,x,5.0,0.0,0.0
rep2,pos8,x,10.0,0.0,0.0
rep2,pos8,x,15.0,0.0,0.0
rep2,pos8,x,20.0,0.0,0.0
rep2,pos8,x,25.0,0.0,0.0
rep2,pos8,x,30.0,0.0,0.0
rep2,pos8,x,35.0,0.0,0.0
rep2,pos8,x,40.0,0.0,0.0
rep2,pos8,x,45.0,0.0,0.0
rep2,pos8,y,0.0,0.0,0.0
rep2,pos8,y,5.0,0.0,0.0
rep2,pos8,y,10.0,0.0,0.0
rep2,pos8,y,15.0,0.0,0.0
rep2,pos8,y,20.0,0.0,0.0
rep2,pos8,y,25.0,0.0,0.0
rep2,pos8,y,30.0,0.0,0.0
rep2,pos8,y,35.0,0.0,0.0
rep2,pos8,y,40.0,0.0,0.0
rep2,pos8,y,45.0,0.0,0.0
rep2,pos9,x,0.0,0.0,0.0
rep2,pos9,x,5.0,1.0,0.00626332329736501
rep2,pos9,x,10.0,2.0,0.01252664659473002
rep2,pos9,x,15.0,0.0,0.0
rep2,pos9,x,20.0,0.0,0.0
rep2,pos9,x,25.0,0.0,0.0
rep2,pos9,x,30.0,0.0,0.0
rep2,pos9,x,35.0,0.0,0.0
rep2,pos9,x,40.0,0.0,0.0
rep2,pos9,x,45.0,0.0,0.0
rep2,pos9,y,0.0,0.0,0.0
rep2,pos9,y,5.0,0.0,0.0
rep2,pos9,y,10.0,1.0,0.00626332329736501
rep2,pos9,y,15.0,1.0,0.00626332329736501
rep2,pos9,y,20.0,0.0,0.0
rep2,pos9,y,25.0,0.0,0.0
rep2,pos9,y,30.0,1.0,0.00626332329736501
rep2,pos9,y,35.0,0.0,0.0
rep2,pos9,y,40.0,0.0,0.0
rep2,pos9,y,45.0,0.0,0.0
rep3,pos0,x,0.0,0.0,0.0
rep3,pos0,x,5.0,0.0,0.0
rep3,pos0,x,10.0,0.0,0.0
rep3,pos0,x,15.0,0.0,0.0
rep3,pos0,x,20.0,0.0,0.0
rep3,pos0,x,25.0,0.0,0.0
rep3,pos0,x,30.0,0.0,0.0
rep3,pos0,x,35.0,0.0,0.0
rep3,pos0,x,40.0,0.0,0.0
rep3,pos0,x,45.0,0.0,0.0
rep3,pos0,y,0.0,0.0,0.0
rep3,pos0,y,5.0,0.0,0.0
rep3,pos0,y,10.0,0.0,0.0
rep3,pos0,y,15.0,0.0,0.0
rep3,pos0,y,20.0,0.0,0.0
rep3,pos0,y,25.0,0.0,0.0
rep3,pos0,y,30.0,0.0,0.0
rep3,pos0,y,35.0,0.0,0.0
rep3,pos0,y,40.0,0.0,0.0
rep3,pos0,y,45.0,0.0,0.0
rep3,pos1,x,0.0,0.0,0.0
rep3,pos1,x,5.0,0.0,0.0
rep3,pos1,x,10.0,0.0,0.0
rep3,pos1,x,15.0,0.0,0.0
rep3,pos1,x,20.0,0.0,0.0
rep3,pos1,x,25.0,0.0,0.0
rep3,pos1,x,30.0,0.0,0.0
rep3,pos1,x,35.0,0.0,0.0
rep3,pos1,x,40.0,0.0,0.0
rep3,pos1,x,45.0,0.0,0.0
rep3,pos1,y,0.0,0.0,0.0
rep3,pos1,y,5.0,0.0,0.0
rep3,pos1,y,10.0,0.0,0.0
rep3,pos1,y,15.0,0.0,0.0
rep3,pos1,y,20.0,0.0,0.0
rep3,pos1,y,25.0,0.0,0.0
rep3,pos1,y,30.0,0.0,0.0
rep3,pos1,y,35.0,0.0,0.0
rep3,pos1,y,40.0,0.0,0.0
rep3,pos1,y,45.0,0.0,0.0
rep3,pos2,x,0.0,0.0,0.0
rep3,pos2,x,5.0,0.0,0.0
rep3,pos2,x,10.0,0.0,0.0
rep3,pos2,x,15.0,0.0,0.0
rep3,pos2,x,20.0,0.0,0.0
rep3,pos2,x,25.0,0.0,0.0
rep3,pos2,x,30.0,0.0,0.0
rep3,pos2,x,35.0,0.0,0.0
rep3,pos2,x,40.0,0.0,0.0
rep3,pos2,x,45.0,0.0,0.0
rep3,pos2,y,0.0,0.0,0.0
rep3,pos2,y,5.0,0.0,0.0
rep3,pos2,y,10.0,0.0,0.0
rep3,pos2,y,15.0,0.0,0.0
rep3,pos2,y,20.0,0.0,0.0
rep3,pos2,y,25.0,0.0,0.0
rep3,pos2,y,30.0,0.0,0.0
rep3,pos2,y,35.0,0.0,0.0
rep3,pos2,y,40.0,0.0,0.0
rep3,pos2,y,45.0,0.0,0.0
rep3,pos3,x,0.0,0.0,0.0
rep3,pos3,x,5.0,0.0,0.0
rep3,pos3,x,10.0,0.0,0.0
rep3,pos3,x,15.0,0.0,0.0
rep3,pos3,x,20.0,0.0,0.0
rep3,pos3,x,25.0,0.0,0.0
rep3,pos3,x,30.0,0.0,0.0
rep3,pos3,x,35.0,0.0,0.0
rep3,pos3,x,40.0,0.0,0.0
rep3,pos3,x,45.0,0.0,0.0
rep3,pos3,y,0.0,0.0,0.0
rep3,pos3,y,5.0,0.0,0.0
rep3,pos3,y,10.0,0.0,0.0
rep3,pos3,y,15.0,0.0,0.0
rep3,pos3,y,20.0,0.0,0.0
rep3,pos3,y,25.0,0.0,0.0
rep3,pos3,y,30.0,0.0,0.0
rep3,pos3,y,35.0,0.0,0.0
rep3,pos3,y,40.0,0.0,0.0
rep3,pos3,y,45.0,0.0,0.0
rep3,pos4,x,0.0,0.0,0.0
rep3,pos4,x,5.0,0.0,0.0
rep3,pos4,x,10.0,0.0,0.0
rep3,pos4,x,15.0,0.0,0.0
rep3,pos4,x,20.0,0.0,0.0
rep3,pos4,x,25.0,0.0,0.0
rep3,pos4,x,30.0,0.0,0.0
rep3,pos4,x,35.0,0.0,0.0
rep3,pos4,x,40.0,0.0,0.0
rep3,pos4,x,45.0,0.0,0.0
rep3,pos4,y,0.0,0.0,0.0
rep3,pos4,y,5.0,0.0,0.0
rep3,pos4,y,10.0,0.0,0.0
rep3,pos4,y,15.0,0.0,0.0
rep3,pos4,y,20.0,0.0,0.0
rep3,pos4,y,25.0,0.0,0.0
rep3,pos4,y,30.0,0.0,0.0
rep3,pos4,y,35.0,0.0,0.0
rep3,pos4,y,40.0,0.0,0.0
rep3,pos4,y,45.0,0.0,0.0
rep3,pos5,x,0.0,0.0,0.0
rep3,pos5,x,5.0,0.0,0.0
rep3,pos5,x,10.0,0.0,0.0
rep3,pos5,x,15.0,0.0,0.0
rep3,pos5,x,20.0,0.0,0.0
rep3,pos5,x,25.0,0.0,0.0
rep3,pos5,x,30.0,0.0,0.0
rep3,pos5,x,35.0,0.0,0.0
rep3,pos5,x,40.0,0.0,0.0
rep3,pos5,x,45.0,0.0,0.0
rep3,pos5,y,0.0,0.0,0.0
rep3,pos5,y,5.0,0.0,0.0
rep3,pos5,y,10.0,0.0,0.0
rep3,pos5,y,15.0,0.0,0.0
rep3,pos5,y,20.0,0.0,0.0
rep3,pos5,y,25.0,0.0,0.0
rep3,pos5,y,30.0,0.0,0.0
rep3,pos5,y,35.0,0.0,0.0
rep3,pos5,y,40.0,0.0,0.0
rep3,pos5,y,45.0,0.0,0.0
rep3,pos6,x,0.0,0.0,0.0
rep3,pos6,x,5.0,0.0,0.0
rep3,pos6,x,10.0,0.0,0.0
rep3,pos6,x,15.0,0.0,0.0
rep3,pos6,x,20.0,0.0,0.0
rep3,pos6,x,25.0,0.0,0.0
rep3,pos6,x,30.0,0.0,0.0
rep3,pos6,x,35.0,0.0,0.0
rep3,pos6,x,40.0,0.0,0.0
rep3,pos6,x,45.0,0.0,0.0
rep3,pos6,y,0.0,0.0,0.0
rep3,pos6,y,5.0,0.0,0.0
rep3,pos6,y,10.0,0.0,0.0
rep3,pos6,y,15.0,0.0,0.0
rep3,pos6,y,20.0,0.0,0.0
rep3,pos6,y,25.0,0.0,0.0
rep3,pos6,y,30.0,0.0,0.0
rep3,pos6,y,35.0,0.0,0.0
rep3,pos6,y,40.0,0.0,0.0
rep3,pos6,y,45.0,0.0,0.0
rep3,pos7,x,0.0,0.0,0.0
rep3,pos7,x,5.0,0.0,0.0
rep3,pos7,x,10.0,0.0,0.0
rep3,pos7,x,15.0,0.0,0.0
rep3,pos7,x,20.0,0.0,0.0
rep3,pos7,x,25.0,0.0,0.0
rep3,pos7,x,30.0,0.0,0.0
rep3,pos7,x,35.0,0.0,0.0
rep3,pos7,x,40.0,0.0,0.0
rep3,pos7,x,45.0,0.0,0.0
rep3,pos7,y,0.0,0.0,0.0
rep3,pos7,y,5.0,0.0,0.0
rep3,pos7,y,10.0,0.0,0.0
rep3,pos7,y,15.0,0.0,0.0
rep3,pos7,y,20.0,0.0,0.0
rep3,pos7,y,25.0,0.0,0.0
rep3,pos7,y,30.0,0.0,0.0
rep3,pos7,y,35.0,0.0,0.0
rep3,pos7,y,40.0,0.0,0.0
rep3,pos7,y,45.0,0.0,0.0
rep3,pos8,x,0.0,0.0,0.0
rep3,pos8,x,5.0,0.0,0.0
rep3,pos8,x,10.0,0.0,0.0
rep3,pos8,x,15.0,0.0,0.0
rep3,pos8,x,20.0,0.0,0.0
rep3,pos8,x,25.0,0.0,0.0
rep3,pos8,x,30.0,0.0,0.0
rep3,pos8,x,35.0,0.0,0.0
rep3,pos8,x,40.0,0.0,0.0
rep3,pos8,x,45.0,0.0,0.0
rep3,pos8,y,0.0,0.0,0.0
rep3,pos8,y,5.0,0.0,0.0
rep3,pos8,y,10.0,0.0,0.0
rep3,pos8,y,15.0,0.0,0.0
rep3,pos8,y,20.0,0.0,0.0
rep3,pos8,y,25.0,0.0,0.0
rep3,pos8,y,30.0,0.0,0.0
rep3,pos8,y,35.0,0.0,0.0
rep3,pos8,y,40.0,0.0,0.0
rep3,pos8,y,45.0,0.0,0.0
rep3,pos9,x,0.0,0.0,0.0
rep3,pos9,x,5.0,0.0,0.0
rep3,pos9,x,10.0,0.0,0.0
rep3,pos9,x,15.0,0.0,0.0
rep3,pos9,x,20.0,0.0,0.0
rep3,pos9,x,25.0,0.0,0.0
rep3,pos9,x,30.0,0.0,0.0
rep3,pos9,x,35.0,0.0,0.0
rep3,pos9,x,40.0,0.0,0.0
rep3,pos9,x,45.0,0.0,0.0
rep3,pos9,y,0.0,0.0,0.0
rep3,pos9,y,5.0,0.0,0.0
rep3,pos9,y,10.0,0.0,0.0
rep3,pos9,y,15.0,0.0,0.0
rep3,pos9,y,20.0,0.0,0.0
rep3,pos9,y,25.0,0.0,0.0
rep3,pos9,y,30.0,0.0,0.0
rep3,pos9,y,35.0,0.0,0.0
rep3,pos9,y,40.0,0.0,0.0
rep3,pos9,y,45.0,0.0,0.0
