replicate,position,axis,bin_left,colony_count,regrowth_fraction
rep1,pos32,x,20.0,0.0,0.0
rep1,pos32,x,25.0,0.0,0.0
rep1,pos32,x,30.0,0.0,0.0
rep1,pos32,x,35.0,0.0,0.0
rep1,pos32,x,40.0,0.0,0.0
rep1,pos32,x,45.0,0.0,0.0
rep1,pos32,y,0.0,0.0,0.0
rep1,pos32,y,5.0,0.0,0.0
rep1,pos32,y,10.0,0.0,0.0
rep1,pos32,y,15.0,0.0,0.0
rep1,pos32,y,20.0,0.0,0.0
rep1,pos32,y,25.0,0.0,0.0
rep1,pos32,y,30.0,0.0,0.0
rep1,pos32,y,35.0,0.0,0.0
rep1,pos32,y,40.0,0.0,0.0
rep1,pos32,y,45.0,0.0,0.0
rep1,pos33,x,0.0,0.0,0.0
rep1,pos33,x,5.0,0.0,0.0
rep1,pos33,x,10.0,0.0,0.0
rep1,pos33,x,15.0,0.0,0.0
rep1,pos33,x,20.0,0.0,0.0
rep1,pos33,x,25.0,0.0,0.0
rep1,pos33,x,30.0,0.0,0.0
rep1,pos33,x,35.0,0.0,0.0
rep1,pos33,x,40.0,0.0,0.0
rep1,pos33,x,45.0,0.0,0.0
rep1,pos33,y,0.0,0.0,0.0
rep1,pos33,y,5.0,0.0,0.0
rep1,pos33,y,10.0,0.0,0.0
rep1,pos33,y,15.0,0.0,0.0
rep1,pos33,y,20.0,0.0,0.0
rep1,pos33,y,25.0,0.0,0.0
rep1,pos33,y,30.0,0.0,0.0
rep1,pos33,y,35.0,0.0,0.0
rep1,pos33,y,40.0,0.0,0.0
rep1,pos33,y,45.0,0.0,0.0
rep1,pos34,x,0.0,0.0,0.0
rep1,pos34,x,5.0,0.0,0.0
rep1,pos34,x,10.0,0.0,0.0
rep1,pos34,x,15.0,0.0,0.0
rep1,pos34,x,20.0,0.0,0.0
rep1,pos34,x,25.0,0.0,0.0
rep1,pos34,x,30.0,0.0,0.0
rep1,pos34,x,35.0,0.0,0.0
rep1,pos34,x,40.0,0.0,0.0
rep1,pos34,x,45.0,0.0,0.0
rep1,pos34,y,0.0,0.0,0.0
rep1,pos34,y,5.0,0.0,0.0
rep1,pos34,y,10.0,0.0,0.0
rep1,pos34,y,15.0,0.0,0.0
rep1,pos34,y,20.0,0.0,0.0
rep1,pos34,y,25.0,0.0,0.0
rep1,pos34,y,30.0,0.0,0.0
rep1,pos34,y,35.0,0.0,0.0
rep1,pos34,y,40.0,0.0,0.0
rep1,pos34,y,45.0,0.0,0.0
rep2,pos0,x,0.0,0.0,0.0
rep2,pos0,x,5.0,0.0,0.0
rep2,pos0,x,10.0,0.0,0.0
rep2,pos0,x,15.0,0.0,0.0
rep2,pos0,x,20.0,0.0,0.0
rep2,pos0,x,25.0,0.0,0.0
rep2,pos0,x,30.0,0.0,0.0
rep2,pos0,x,35.0,0.0,0.0
rep2,pos0,x,40.0,0.0,0.0
rep2,pos0,x,45.0,0.0,0.0
rep2,pos0,y,0.0,0.0,0.0
rep2,pos0,y,5.0,0.0,0.0
rep2,pos0,y,10.0,0.0,0.0
rep2,pos0,y,15.0,0.0,0.0
rep2,pos0,y,20.0,0.0,0.0
rep2,pos0,y,25.0,0.0,0.0
rep2,pos0,y,30.0,0.0,0.0
rep2,pos0,y,35.0,0.0,0.0
rep2,pos0,y,40.0,0.0,0.0
rep2,pos0,y,45.0,0.0,0.0
rep2,pos1,x,0.0,0.0,0.0
rep2,pos1,x,5.0,0.0,0.0
rep2,pos1,x,10.0,0.0,0.0
rep2,pos1,x,15.0,0.0,0.0
rep2,pos1,x,20.0,0.0,0.0
rep2,pos1,x,25.0,0.0,0.0
rep2,pos1,x,30.0,0.0,0.0
rep2,pos1,x,35.0,0.0,0.0
rep2,pos1,x,40.0,0.0,0.0
rep2,pos1,x,45.0,0.0,0.0
rep2,pos1,y,0.0,0.0,0.0
rep2,pos1,y,5.0,0.0,0.0
rep2,pos1,y,10.0,0.0,0.0
rep2,pos1,y,15.0,0.0,0.0
rep2,pos1,y,20.0,0.0,0.0
rep2,pos1,y,25.0,0.0,0.0
rep2,pos1,y,30.0,0.0,0.0
rep2,pos1,y,35.0,0.0,0.0
rep2,pos1,y,40.0,0.0,0.0
rep2,pos1,y,45.0,0.0,0.0
rep2,pos2,x,0.0,0.0,0.0
rep2,pos2,x,5.0,0.0,0.0
rep2,pos2,x,10.0,0.0,0.0
rep2,pos2,x,15.0,0.0,0.0
rep2,pos2,x,20.0,0.0,0.0
rep2,pos2,x,25.0,0.0,0.0
rep2,pos2,x,30.0,0.0,0.0
rep2,pos2,x,35.0,0.0,0.0
rep2,pos2,x,40.0,0.0,0.0
rep2,pos2,x,45.0,0.0,0.0
rep2,pos2,y,0.0,0.0,0.0
rep2,pos2,y,5.0,0.0,0.0
rep2,pos2,y,10.0,0.0,0.0
rep2,pos2,y,15.0,0.0,0.0
rep2,pos2,y,20.0,0.0,0.0
rep2,pos2,y,25.0,0.0,0.0
rep2,pos2,y,30.0,0.0,0.0
rep2,pos2,y,35.0,0.0,0.0
rep2,pos2,y,40.0,0.0,0.0
rep2,pos2,y,45.0,0.0,0.0
rep2,pos3,x,0.0,0.0,0.0
rep2,pos3,x,5.0,0.0,0.0
rep2,pos3,x,10.0,0.0,0.0
rep2,pos3,x,15.0,0.0,0.0
rep2,pos3,x,20.0,0.0,0.0
rep2,pos3,x,25.0,0.0,0.0
rep2,pos3,x,30.0,0.0,0.0
rep2,pos3,x,35.0,0.0,0.0
rep2,pos3,x,40.0,0.0,0.0
rep2,pos3,x,45.0,0.0,0.0
rep2,pos3,y,0.0,0.0,0.0
rep2,pos3,y,5.0,0.0,0.0
rep2,pos3,y,10.0,0.0,0.0
rep2,pos3,y,15.0,0.0,0.0
rep2,pos3,y,20.0,0.0,0.0
rep2,pos3,y,25.0,0.0,0.0
rep2,pos3,y,30.0,0.0,0.0
rep2,pos3,y,35.0,0.0,0.0
rep2,pos3,y,40.0,0.0,0.0
rep2,pos3,y,45.0,0.0,0.0
rep2,pos4,x,0.0,0.0,0.0
rep2,pos4,x,5.0,0.0,0.0
rep2,pos4,x,10.0,0.0,0.0
rep2,pos4,x,15.0,0.0,0.0
rep2,pos4,x,20.0,0.0,0.0
rep2,pos4,x,25.0,0.0,0.0
rep2,pos4,x,30.0,0.0,0.0
rep2,pos4,x,35.0,0.0,0.0
rep2,pos4,x,40.0,0.0,0.0
rep2,pos4,x,45.0,0.0,0.0
rep2,pos4,y,0.0,0.0,0.0
rep2,pos4,y,5.0,0.0,0.0
rep2,pos4,y,10.0,0.0,0.0
rep2,pos4,y,15.0,0.0,0.0
rep2,pos4,y,20.0,0.0,0.0
rep2,pos4,y,25.0,0.0,0.0
rep2,pos4,y,30.0,0.0,0.0
rep2,pos4,y,35.0,0.0,0.0
rep2,pos4,y,40.0,0.0,0.0
rep2,pos4,y,45.0,0.0,0.0
rep2,pos5,x,0.0,0.0,0.0
rep2,pos5,x,5.0,0.0,0.0
rep2,pos5,x,10.0,0.0,0.0
rep2,pos5,x,15.0,0.0,0.0
rep2,pos5,x,20.0,0.0,0.0
rep2,pos5,x,25.0,0.0,0.0
rep2,pos5,x,30.0,0.0,0.0
rep2,pos5,x,35.0,0.0,0.0
rep2,pos5,x,40.0,0.0,0.0
rep2,pos5,x,45.0,0.0,0.0
rep2,pos5,y,0.0,0.0,0.0
rep2,pos5,y,5.0,0.0,0.0
rep2,pos5,y,10.0,0.0,0.0
rep2,pos5,y,15.0,0.0,0.0
rep2,pos5,y,20.0,0.0,0.0
rep2,pos5,y,25.0,0.0,0.0
rep2,pos5,y,30.0,0.0,0.0
rep2,pos5,y,35.0,0.0,0.0
rep2,pos5,y,40.0,0.0,0.0
rep2,pos5,y,45.0,0.0,0.0
rep2,pos6,x,0.0,0.0,0.0
rep2,pos6,x,5.0,0.0,0.0
rep2,pos6,x,10.0,0.0,0.0
rep2,pos6,x,15.0,0.0,0.0
rep2,pos6,x,20.0,1.0,0.00626332329736501
rep2,pos6,x,25.0,0.0,0.0
rep2,pos6,x,30.0,0.0,0.0
rep2,pos6,x,35.0,0.0,0.0
rep2,pos6,x,40.0,0.0,0.0
rep2,pos6,x,45.0,0.0,0.0
rep2,pos6,y,0.0,0.0,0.0
rep2,pos6,y,5.0,0.0,0.0
rep2,pos6,y,10.0,0.0,0.0
rep2,pos6,y,15.0,0.0,0.0
rep2,pos6,y,20.0,0.0,0.0
rep2,pos6,y,25.0,1.0,0.00626332329736501
rep2,pos6,y,30.0,0.0,0.0
rep2,pos6,y,35.0,0.0,0.0
rep2,pos6,y,40.0,0.0,0.0
rep2,pos6,y,45.0,0.0,0.0
rep2,pos7,x,0.0,0.0,0.0
rep2,pos7,x,5.0,0.0,0.0
rep2,pos7,x,10.0,0.0,0.0
rep2,pos7,x,15.0,0.0,0.0
rep2,pos7,x,20.0,0.0,0.0
rep2,pos7,x,25.0,0.0,0.0
rep2,pos7,x,30.0,0.0,0.0
rep2,pos7,x,35.0,0.0,0.0
rep2,pos7,x,40.0,0.0,0.0
rep2,pos7,x,45.0,0.0,0.0
rep2,pos7,y,0.0,0.0,0.0
rep2,pos7,y,5.0,0.0,0.0
rep2,pos7,y,10.0,0.0,0.0
rep2,pos7,y,15.0,0.0,0.0
rep2,pos7,y,20.0,0.0,0.0
rep2,pos7,y,25.0,0.0,0.0
rep2,pos7,y,30.0,0.0,0.0
rep2,pos7,y,35.0,0.0,0.0
rep2,pos7,y,40.0,0.0,0.0
rep2,pos7,y,45.0,0.0,0.0
rep2,pos8,x,0.0,0.0,0.0
rep2,pos8,x,5.0,0.0,0.0
rep2,pos8,x,10.0,0.0,0.0
rep2,pos8,x,15.0,0.0,0.0
rep2,pos8,x,20.0,0.0,0.0
rep2,pos8,x,25.0,0.0,0.0
rep2,pos8,x,30.0,0.0,0.0
rep2,pos8,x,35.0,0.0,0.0
rep2,pos8,x,40.0,0.0,0.0
rep2,pos8,x,45.0,0.0,0.0
rep2,pos8,y,0.0,0.0,0.0
rep2,pos8,y,5.0,0.0,0.0
rep2,pos8,y,10.0,0.0,0.0
rep2,pos8,y,15.0,0.0,0.0
rep2,pos8,y,20.0,0.0,0.0
rep2,pos8,y,25.0,0.0,0.0
rep2,pos8,y,30.0,0.0,0.0
rep2,pos8,y,35.0,0.0,0.0
rep2,pos8,y,40.0,0.0,0.0
rep2,pos8,y,45.0,0.0,0.0
rep2,pos9,x,0.0,0.0,0.0
rep2,pos9,x,5.0,0.0,0.0
rep2,pos9,x,10.0,0.0,0.0
rep2,pos9,x,15.0,0.0,0.0
rep2,pos9,x,20.0,0.0,0.0
rep2,pos9,x,25.0,0.0,0.0
rep2,pos9,x,30.0,0.0,0.0
rep2,pos9,x,35.0,0.0,0.0
rep2,pos9,x,40.0,0.0,0.0
rep2,pos9,x,45.0,0.0,0.0
rep2,pos9,y,0.0,0.0,0.0
rep2,pos9,y,5.0,0.0,0.0
rep2,pos9,y,10.0,0.0,0.0
rep2,pos9,y,15.0,0.0,0.0
rep2,pos9,y,20.0,0.0,0.0
rep2,pos9,y,25.0,0.0,0.0
rep2,pos9,y,30.0,0.0,0.0
rep2,pos9,y,35.0,0.0,0.0
rep2,pos9,y,40.0,0.0,0.0
rep2,pos9,y,45.0,0.0,0.0
rep3,pos11,x,0.0,0.0,0.0
rep3,pos11,x,5.0,0.0,0.0
rep3,pos11,x,10.0,0.0,0.0
rep3,pos11,x,15.0,0.0,0.0
rep3,pos11,x,20.0,0.0,0.0
rep3,pos11,x,25.0,0.0,0.0
rep3,pos11,x,30.0,0.0,0.0
rep3,pos11,x,35.0,0.0,0.0
rep3,pos11,x,40.0,0.0,0.0
rep3,pos11,x,45.0,0.0,0.0
rep3,pos11,y,0.0,0.0,0.0
rep3,pos11,y,5.0,0.0,0.0
rep3,pos11,y,10.0,0.0,0.0
rep3,pos11,y,15.0,0.0,0.0
rep3,pos11,y,20.0,0.0,0.0
rep3,pos11,y,25.0,0.0,0.0
rep3,pos11,y,30.0,0.0,0.0
rep3,pos11,y,35.0,0.0,0.0
rep3,pos11,y,40.0,0.0,0.0
rep3,pos11,y,45.0,0.0,0.0
rep3,pos12,x,0.0,0.0,0.0
rep3,pos12,x,5.0,0.0,0.0
rep3,pos12,x,10.0,0.0,0.0
rep3,pos12,x,15.0,0.0,0.0
rep3,pos12,x,20.0,0.0,0.0
rep3,pos12,x,25.0,0.0,0.0
rep3,pos12,x,30.0,0.0,0.0
rep3,pos12,x,35.0,0.0,0.0
rep3,pos12,x,40.0,0.0,0.0
rep3,pos12,x,45.0,0.0,0.0
rep3,pos12,y,0.0,0.0,0.0
rep3,pos12,y,5.0,0.0,0.0
rep3,pos12,y,10.0,0.0,0.0
rep3,pos12,y,15.0,0.0,0.0
rep3,pos12,y,20.0,0.0,0.0
rep3,pos12,y,25.0,0.0,0.0
rep3,pos12,y,30.0,0.0,0.0
rep3,pos12,y,35.0,0.0,0.0
rep3,pos12,y,40.0,0.0,0.0
rep3,pos12,y,45.0,0.0,0.0
rep3,pos13,x,0.0,0.0,0.0
rep3,pos13,x,5.0,0.0,0.0
rep3,pos13,x,10.0,0.0,0.0
rep3,pos13,x,15.0,0.0,0.0
rep3,pos13,x,20.0,0.0,0.0
rep3,pos13,x,25.0,0.0,0.0
rep3,pos13,x,30.0,0.0,0.0
rep3,pos13,x,35.0,0.0,0.0
rep3,pos13,x,40.0,0.0,0.0
rep3,pos13,x,45.0,0.0,0.0
rep3,pos13,y,0.0,0.0,0.0
rep3,pos13,y,5.0,0.0,0.0
rep3,pos13,y,10.0,0.0,0.0
rep3,pos13,y,15.0,0.0,0.0
rep3,pos13,y,20.0,0.0,0.0
rep3,pos13,y,25.0,0.0,0.0
rep3,pos13,y,30.0,0.0,0.0
rep3,pos13,y,35.0,0.0,0.0
rep3,pos13,y,40.0,0.0,0.0
rep3,pos13,y,45.0,0.0,0.0
rep3,pos14,x,0.0,0.0,0.0
rep3,pos14,x,5.0,0.0,0.0
rep3,pos14,x,10.0,0.0,0.0
rep3,pos14,x,15.0,0.0,0.0
rep3,pos14,x,20.0,0.0,0.0
rep3,pos14,x,25.0,0.0,0.0
rep3,pos14,x,30.0,1.0,0.00626332329736501
rep3,pos14,x,35.0,0.0,0.0
rep3,pos14,x,40.0,0.0,0.0
rep3,pos14,x,45.0,0.0,0.0
rep3,pos14,y,0.0,0.0,0.0
rep3,pos14,y,5.0,0.0,0.0
rep3,pos14,y,10.0,1.0,0.00626332329736501
rep3,pos14,y,15.0,0.0,0.0
rep3,pos14,y,20.0,0.0,0.0
rep3,pos14,y,25.0,0.0,0.0
rep3,pos14,y,30.0,0.0,0.0
rep3,pos14,y,35.0,0.0,0.0
rep3,pos14,y,40.0,0.0,0.0
rep3,pos14,y,45.0,0.0,0.0
rep3,pos15,x,0.0,0.0,0.0
rep3,pos15,x,5.0,0.0,0.0
rep3,pos15,x,10.0,0.0,0.0
rep3,pos15,x,15.0,0.0,0.0
rep3,pos15,x,20.0,0.0,0.0
rep3,pos15,x,25.0,0.0,0.0
rep3,pos15,x,30.0,0.0,0.0
rep3,pos15,x,35.0,0.0,0.0
rep3,pos15,x,40.0,0.0,0.0
rep3,pos15,x,45.0,0.0,0.0
rep3,pos15,y,0.0,0.0,0.0
rep3,pos15,y,5.0,0.0,0.0
rep3,pos15,y,10.0,0.0,0.0
rep3,pos15,y,15.0,0.0,0.0
rep3,pos15,y,20.0,0.0,0.0
rep3,pos15,y,25.0,0.0,0.0
rep3,pos15,y,30.0,0.0,0.0
rep3,pos15,y,35.0,0.0,0.0
rep3,pos15,y,40.0,0.0,0.0
rep3,pos15,y,45.0,0.0,0.0
rep3,pos16,x,0.0,0.0,0.0
rep3,pos16,x,5.0,0.0,0.0
rep3,pos16,x,10.0,0.0,0.0
rep3,pos16,x,15.0,0.0,0.0
rep3,pos16,x,20.0,0.0,0.0
rep3,pos16,x,25.0,0.0,0.0
rep3,pos16,x,30.0,0.0,0.0
rep3,pos16,x,35.0,0.0,0.0
rep3,pos16,x,40.0,0.0,0.0
rep3,pos16,x,45.0,0.0,0.0
rep3,pos16,y,0.0,0.0,0.0
rep3,pos16,y,5.0,0.0,0.0
rep3,pos16,y,10.0,0.0,0.0
rep3,pos16,y,15.0,0.0,0.0
rep3,pos16,y,20.0,0.0,0.0
rep3,pos16,y,25.0,0.0,0.0
rep3,pos16,y,30.0,0.0,0.0
rep3,pos16,y,35.0,0.0,0.0
rep3,pos16,y,40.0,0.0,0.0
rep3,pos16,y,45.0,0.0,0.0
rep3,pos17,x,0.0,0.0,0.0
rep3,pos17,x,5.0,0.0,0.0
rep3,pos17,x,10.0,0.0,0.0
rep3,pos17,x,15.0,0.0,0.0
rep3,pos17,x,20.0,0.0,0.0
rep3,pos17,x,25.0,0.0,0.0
rep3,pos17,x,30.0,0.0,0.0
rep3,pos17,x,35.0,0.0,0.0
rep3,pos17,x,40.0,0.0,0.0
rep3,pos17,x,45.0,0.0,0.0
rep3,pos17,y,0.0,0.0,0.0
rep3,pos17,y,5.0,0.0,0.0
rep3,pos17,y,10.0,0.0,0.0
rep3,pos17,y,15.0,0.0,0.0
rep3,pos17,y,20.0,0.0,0.0
rep3,pos17,y,25.0,0.0,0.0
rep3,pos17,y,30.0,0.0,0.0
rep3,pos17,y,35.0,0.0,0.0
rep3,pos17,y,40.0,0.0,0.0
rep3,pos17,y,45.0,0.0,0.0
rep3,pos18,x,0.0,0.0,0.0
rep3,pos18,x,5.0,0.0,0.0
rep3,pos18,x,10.0,0.0,0.0
rep3,pos18,x,15.0,0.0,0.0
rep3,pos18,x,20.0,0.0,0.0
rep3,pos18,x,25.0,0.0,0.0
rep3,pos18,x,30.0,0.0,0.0
rep3,pos18,x,35.0,0.0,0.0
rep3,pos18,x,40.0,0.0,0.0
rep3,pos18,x,45.0,0.0,0.0
rep3,pos18,y,0.0,0.0,0.0
rep3,pos18,y,5.0,0.0,0.0
rep3,pos18,y,10.0,0.0,0.0
rep3,pos18,y,15.0,0.0,0.0
rep3,pos18,y,20.0,0.0,0.0
rep3,pos18,y,25.0,0.0,0.0
rep3,pos18,y,30.0,0.0,0.0
rep3,pos18,y,35.0,0.0,0.0
rep3,pos18,y,40.0,0.0,0.0
rep3,pos18,y,45.0,0.0,0.0
rep3,pos19,x,0.0,0.0,0.0
rep3,pos19,x,5.0,0.0,0.0
rep3,pos19,x,10.0,0.0,0.0
rep3,pos19,x,15.0,0.0,0.0
rep3,pos19,x,20.0,0.0,0.0
rep3,pos19,x,25.0,0.0,0.0
rep3,pos19,x,30.0,0.0,0.0
rep3,pos19,x,35.0,0.0,0.0
rep3,pos19,x,40.0,0.0,0.0
rep3,pos19,x,45.0,0.0,0.0
rep3,pos19,y,0.0,0.0,0.0
rep3,pos19,y,5.0,0.0,0.0
rep3,pos19,y,10.0,0.0,0.0
rep3,pos19,y,15.0,0.0,0.0
rep3,pos19,y,20.0,0.0,0.0
rep3,pos19,y,25.0,0.0,0.0
rep3,pos19,y,30.0,0.0,0.0
rep3,pos19,y,35.0,0.0,0.0
rep3,pos19,y,40.0,0.0,0.0
rep3,pos19,y,45.0,0.0,0.0
rep3,pos20,x,0.0,0.0,0.0
rep3,pos20,x,5.0,0.0,0.0
rep3,pos20,x,10.0,0.0,0.0
rep3,pos20,x,15.0,0.0,0.0
rep3,pos20,x,20.0,0.0,0.0
rep3,pos20,x,25.0,0.0,0.0
rep3,pos20,x,30.0,0.0,0.0
rep3,pos20,x,35.0,0.0,0.0
rep3,pos20,x,40.0,0.0,0.0
rep3,pos20,x,45.0,0.0,0.0
rep3,pos20,y,0.0,0.0,0.0
rep3,pos20,y,5.0,0.0,0.0
rep3,pos20,y,10.0,0.0,0.0
rep3,pos20,y,15.0,0.0,0.0
rep3,pos20,y,20.0,0.0,0.0
rep3,pos20,y,25.0,0.0,0.0
rep3,pos20,y,30.0,0.0,0.0
rep3,pos20,y,35.0,0.0,0.0
rep3,pos20,y,40.0,0.0,0.0
rep3,pos20,y,45.0,0.0,0.0
